memberId,LAST_3_TRANSACTIONS_AVG_POINTS_BOUGHT,LAST_3_TRANSACTIONS_AVG_REVENUE_USD,DAYS_SINCE_LAST_TRANSACTION,AVG_POINTS_BOUGHT,AVG_REVENUE_USD,PCT_GIFT_TRANSACTIONS,PCT_REDEEM_TRANSACTIONS,PCT_BUY_TRANSACTIONS,ATS,RESP,OFFER
A7513706,400.0,1.0,611,400.0,1.0,1.0,0.0,0.0,400.0,0.004901960784313725,OFFER_1
52490EEA,5766.666666666667,3.527941176470588,2131,3275.0,2.645955882352941,0.25,0.25,0.5,2509.583333333333,0.005357274652356252,OFFER_1
18B016AB,-2200.0,0.5098039215686274,2173,-560.0,1.0858823529411765,0.2,0.6,0.2,0.0,0.0010047874163464834,OFFER_1
57CA2423,-4600.0,0.0,1056,-4600.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
B82EE52F,-500.0,0.0,1276,-500.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
3A1B7EE5,-1700.0,0.7619047619047619,2241,1090.909090909091,9.563636363636364,0.2727272727272727,0.45454545454545453,0.2727272727272727,78.42975206611568,0.004966639880272189,OFFER_1
86657471,2300.0,1.2777777777777777,492,2300.0,1.2777777777777777,0.0,0.0,1.0,2300.0,0.010367365336939374,OFFER_1
B26355A5,-700.0,33.0,2223,-650.0,18.4375,0.375,0.5,0.125,0.0,0.040230510903776974,OFFER_1
245EB671,4600.0,3.6666666666666665,2227,2950.0,2.6004901960784315,0.375,0.375,0.25,1026.25,0.004882021816805717,OFFER_1
FF747F0F,-2600.0,0.0,1262,-2600.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
9ED7837C,5200.0,6.141666666666667,1077,5200.0,6.141666666666667,0.5,0.0,0.5,5200.0,0.019940476190476186,OFFER_1
9AF04963,2500.0,2.132943469785575,1227,1483.3333333333333,1.65906432748538,0.5,0.16666666666666666,0.3333333333333333,1463.3333333333333,0.005403853765188698,OFFER_1
6E597620,-5866.666666666667,0.0,1808,-6475.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
D55D2603,-1466.6666666666667,1.303030303030303,1725,-33.333333333333336,3.586700336700337,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0036475951090667188,OFFER_1
3370E1E8,3733.3333333333335,3.9343434343434343,1982,1383.3333333333333,4.550505050505051,0.3333333333333333,0.3333333333333333,0.3333333333333333,1009.4444444444445,0.006924175355844543,OFFER_1
565DB88B,3700.0,4.555555555555556,2137,1250.0,3.9555555555555557,0.5,0.16666666666666666,0.3333333333333333,1976.6666666666665,0.0068218826871773545,OFFER_1
FA6CEB56,-1733.3333333333333,2.259259259259259,1674,-1733.3333333333333,2.259259259259259,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0040464344941956885,OFFER_1
41FAE41F,5350.0,10.08125,1207,5350.0,10.08125,0.5,0.0,0.5,5350.0,0.029208919701986753,OFFER_1
3A9170C9,5150.0,7.033333333333333,1552,5150.0,7.033333333333333,0.5,0.0,0.5,5150.0,0.015851040995921873,OFFER_1
C0491886,-300.0,1.55,1739,-300.0,1.55,0.0,0.5,0.5,0.0,0.0031178160919540228,OFFER_1
EA0EBE52,-9200.0,0.0,530,-9200.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
D7EF39FB,7833.333333333333,33.88888888888889,2023,8200.0,30.066666666666666,0.75,0.0,0.25,7943.333333333333,0.052575208607817295,OFFER_2
DE940C1C,1500.0,1.8991228070175439,1572,3100.0,5.105179615705931,0.2857142857142857,0.2857142857142857,0.42857142857142855,848.5714285714284,0.006235814766231717,OFFER_1
161413EB,966.6666666666666,6.1269841269841265,2175,1000.0,6.521088435374151,0.42857142857142855,0.42857142857142855,0.14285714285714285,139.52380952380952,0.009020137817031572,OFFER_1
B3D37DD7,2900.0,7.425641025641025,2236,1372.7272727272727,8.133399933399934,0.09090909090909091,0.36363636363636365,0.5454545454545454,665.9504132231403,0.012105530102035163,OFFER_1
284525AD,1366.6666666666667,3.3379629629629632,2207,75.0,2.5034722222222223,0.5,0.5,0.0,0.0,0.0041951300825281805,OFFER_1
EE40BE08,1933.3333333333333,4.988888888888889,2061,1933.3333333333333,4.988888888888889,0.3333333333333333,0.3333333333333333,0.3333333333333333,644.4444444444443,0.008064805833961994,OFFER_1
FAA9746C,4400.0,5.346825396825397,1731,3800.0,3.791428571428571,0.8,0.0,0.2,4220.0,0.009016547527402032,OFFER_1
7817AD39,9433.333333333334,22.125356125356124,2056,9433.333333333334,22.125356125356124,1.0,0.0,0.0,9433.333333333332,0.03226838520956167,OFFER_2
03B0B763,1800.0,6.339869281045751,1957,1800.0,6.339869281045751,0.3333333333333333,0.3333333333333333,0.3333333333333333,600.0,0.010793103985437095,OFFER_1
AE0B451A,-1700.0,1.55,2018,2271.4285714285716,5.2216791979949875,0.42857142857142855,0.14285714285714285,0.42857142857142855,363.2653061224489,0.004502659748500949,OFFER_1
23C27BA9,1300.0,2.494444444444445,1837,1300.0,2.494444444444445,0.0,0.3333333333333333,0.6666666666666666,433.3333333333333,0.004976222141619314,OFFER_1
18728712,1400.0,1.7037037037037035,1795,1400.0,1.7037037037037035,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0031620336000439926,OFFER_1
DDBAA40A,4833.333333333333,50.666666666666664,1931,4150.0,28.96981424148607,0.375,0.375,0.25,1157.0833333333333,0.07428169542034965,OFFER_1
77509E1F,3566.6666666666665,5.206060606060606,2120,-1606.6666666666667,2.161533758639022,0.06666666666666667,0.6,0.3333333333333333,0.0,0.006746350073603851,OFFER_1
12032F09,300.0,0.38461538461538464,1505,300.0,0.38461538461538464,0.0,0.5,0.5,0.0,0.0008938604556134436,OFFER_1
B4C35D7D,-5900.0,0.0,1193,-5900.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
1F89BD35,-6533.333333333333,0.0,2088,-1500.0,0.976388888888889,0.25,0.625,0.125,0.0,0.0004381831418541567,OFFER_1
0A6CC950,-3000.0,0.6333333333333333,2080,-3350.0,0.475,0.0,0.75,0.25,0.0,0.0009149247156815633,OFFER_1
A78A409E,-966.6666666666666,2.1999999999999997,2059,875.0,3.65,0.5,0.5,0.0,0.0,0.003837378640776698,OFFER_1
CDCD2760,-1966.6666666666667,0.8666666666666667,1202,525.0,5.65,0.5,0.5,0.0,0.0,0.005739817123857025,OFFER_1
A0C87EEA,5233.333333333333,16.333333333333332,2117,3246.6666666666665,7.638692990016519,0.3333333333333333,0.26666666666666666,0.4,2164.088888888889,0.022032483561449573,OFFER_1
17B69903,5866.666666666667,9.742690058479532,2205,6180.0,14.412280701754387,0.4,0.0,0.6,5960.666666666667,0.018185331870019562,OFFER_1
6722F945,5200.0,4.0,1028,5200.0,4.0,0.0,0.0,1.0,5200.0,0.015549076773566569,OFFER_1
5DBF591A,3300.0,3.6666666666666665,2045,3300.0,3.6666666666666665,0.0,0.0,1.0,3300.0,0.007168458781362006,OFFER_1
AD327A55,2133.3333333333335,3.521428571428572,2147,3100.0,4.709952756031187,0.4444444444444444,0.2222222222222222,0.3333333333333333,1346.2962962962958,0.006017979247066041,OFFER_1
C89AD0AC,5766.666666666667,5.4369747899159675,1868,1440.0,3.26218487394958,0.4,0.4,0.2,893.7333333333335,0.008191825044624592,OFFER_1
589101BF,-2000.0,0.6190476190476191,2234,883.3333333333334,2.524338624338624,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0017757418652273235,OFFER_1
E6B53130,5666.666666666667,11.411111111111111,2102,3433.3333333333335,10.062981816658287,0.2777777777777778,0.2222222222222222,0.5,2775.9259259259256,0.018318284892873713,OFFER_1
4685BB4D,3166.6666666666665,3.780637254901961,1948,3975.0,6.835477941176471,0.5,0.25,0.25,1704.5833333333333,0.007832499100846085,OFFER_1
46FF496E,1100.0,1.8833333333333335,2146,1375.0,1.8708333333333331,0.25,0.25,0.5,591.25,0.003064062257413445,OFFER_1
82108D0C,-4400.0,0.09999999999999999,1856,-3450.0,0.075,0.25,0.75,0.0,0.0,0.00014943457189014542,OFFER_1
A386D3CD,-3200.0,0.8627450980392157,1946,-215.0,3.546867478926303,0.2,0.5,0.3,0.0,0.0028270878174666805,OFFER_1
2F35C7DB,3500.0,3.3927350427350427,2203,2142.8571428571427,3.7095999030209557,0.35714285714285715,0.21428571428571427,0.42857142857142855,1767.34693877551,0.005425659062723592,OFFER_1
2FFF4D14,-850.0,1.1666666666666667,1398,-850.0,1.1666666666666667,0.5,0.5,0.0,0.0,0.0025017869907076485,OFFER_1
92EE8B9C,1533.3333333333333,2.6416666666666666,2230,1360.0,4.585,0.2,0.4,0.4,296.26666666666677,0.004914328402808905,OFFER_1
28608FB4,166.66666666666666,1.2631578947368423,2154,1583.3333333333333,6.964912280701753,0.5,0.3333333333333333,0.16666666666666666,197.2222222222222,0.0043696829079659695,OFFER_1
EEF103C4,3400.0,4.601190476190476,2001,3500.0,12.950892857142858,0.75,0.25,0.0,1715.0,0.010648503282431852,OFFER_1
9A5007C4,1600.0,4.0,2079,1600.0,4.0,0.0,0.5,0.5,0.0,0.006730769230769231,OFFER_1
F70CB132,900.0,0.5,2177,900.0,0.5,0.0,0.0,1.0,900.0,0.0009182736455463728,OFFER_1
471193DA,-3733.3333333333335,0.0,2190,-2275.0,0.328125,0.25,0.75,0.0,0.0,0.00013478434504792333,OFFER_1
7F99B62C,4300.0,9.296296296296298,2054,-112.5,3.814236111111111,0.375,0.375,0.25,744.0625,0.012101194298008471,OFFER_1
CAA29670,-2400.0,0.4047619047619047,2181,-233.33333333333334,2.1804954304954305,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0013605375257529245,OFFER_1
D82B5515,3950.0,3.1333333333333333,1501,3950.0,3.1333333333333333,0.5,0.5,0.0,0.0,0.00625832223701731,OFFER_1
C5503379,66.66666666666667,2.9971509971509973,1961,2216.6666666666665,4.129858567358567,0.3333333333333333,0.16666666666666666,0.5,474.44444444444434,0.005952788704763729,OFFER_1
6D605183,-6800.0,0.0,1147,-6800.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
21A2671F,3400.0,2.125,1480,3400.0,2.125,1.0,0.0,0.0,3400.0,0.004304523970290345,OFFER_1
11FFFCC0,7650.0,12.875,1352,7650.0,12.875,0.5,0.0,0.5,7650.0,0.03330561714708056,OFFER_2
634E89BA,666.6666666666666,2.733333333333333,2074,2066.6666666666665,7.112896825396825,0.3333333333333333,0.25,0.4166666666666667,543.3333333333333,0.006664068177471791,OFFER_1
0AA039D6,-4166.666666666667,2.777777777777778,2105,-4166.666666666667,2.777777777777778,0.3333333333333333,0.6666666666666666,0.0,0.0,0.003956948401392846,OFFER_1
A7677625,5833.333333333333,15.266666666666666,1416,3542.8571428571427,10.631292517006802,0.14285714285714285,0.14285714285714285,0.7142857142857143,3675.8503401360545,0.03637235759310278,OFFER_1
1DB05A11,8200.0,4.555555555555555,1088,8200.0,4.555555555555555,0.0,0.0,1.0,8200.0,0.016732986429956125,OFFER_1
57C09F8D,4900.0,3.2666666666666666,766,4900.0,3.2666666666666666,1.0,0.0,0.0,4900.0,0.012777053455019553,OFFER_1
39111402,4566.666666666667,22.187719298245614,1509,4566.666666666667,22.187719298245614,0.3333333333333333,0.0,0.6666666666666666,4566.666666666666,0.053877464079625105,OFFER_2
0556F02D,-233.33333333333334,4.0,2019,-2375.0,3.0,0.25,0.5,0.25,0.0,0.005952970297029702,OFFER_1
9A1A51DD,7366.666666666667,7.953042328042329,1185,6150.0,9.089781746031747,0.0,0.0,1.0,7001.666666666667,0.027973234918850433,OFFER_1
9EF1FBF4,2000.0,1.1764705882352942,479,2000.0,1.1764705882352942,1.0,0.0,0.0,2000.0,0.007352941176470587,OFFER_1
2C36A32B,1466.6666666666667,7.883333333333333,1779,1466.6666666666667,7.883333333333333,0.6666666666666666,0.3333333333333333,0.0,488.8888888888889,0.013286516853932584,OFFER_1
647905FD,7100.0,3.736842105263158,1216,7100.0,3.736842105263158,1.0,0.0,0.0,7100.0,0.009211607490377546,OFFER_1
76E2F87F,2750.0,4.211111111111111,810,2750.0,4.211111111111111,0.0,0.0,1.0,2750.0,0.02076996848883409,OFFER_1
D8FBCA27,5500.0,13.75,1393,5500.0,13.75,0.0,0.0,1.0,5500.0,0.03945480631276902,OFFER_2
F9DB29C6,-8400.0,0.0,1398,-8400.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
6AE748C6,6250.0,7.863636363636363,2106,6250.0,7.863636363636363,0.5,0.0,0.5,6250.0,0.013062518876472364,OFFER_1
7C540EFD,8333.333333333334,6.886243386243386,2073,4400.0,4.040163039574805,0.5,0.1,0.4,5722.666666666667,0.00988921193810297,OFFER_1
B2B42190,-2666.6666666666665,1.9111111111111112,1788,-2666.6666666666665,1.9111111111111112,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0032047698900689392,OFFER_1
2E18E256,-4800.0,0.0,1224,-4800.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
5AC9157E,4900.0,3.833333333333333,2141,4900.0,3.833333333333333,0.5,0.0,0.5,4900.0,0.006263616557734204,OFFER_1
EC8EEFFF,1533.3333333333333,4.138888888888888,2194,1885.7142857142858,3.105639097744361,0.2857142857142857,0.2857142857142857,0.42857142857142855,702.4489795918365,0.005980731196686801,OFFER_1
330C98BE,-966.6666666666666,0.43333333333333335,1612,750.0,4.973992673992674,0.3333333333333333,0.3333333333333333,0.3333333333333333,150.55555555555554,0.00371054171426149,OFFER_1
1212ED34,-766.6666666666666,0.3541666666666667,2164,-733.3333333333334,0.5104166666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.000617462150372081,OFFER_1
32BBD70C,3733.3333333333335,24.07777777777778,2219,1328.5714285714287,12.488095238095237,0.14285714285714285,0.2857142857142857,0.5714285714285714,1290.816326530612,0.03314168760597331,OFFER_1
DE468AD6,7600.0,6.333333333333333,477,7600.0,6.333333333333333,1.0,0.0,0.0,7600.0,0.03974895397489538,OFFER_2
434EB631,300.0,7.2592592592592595,2240,1255.5555555555557,5.917706302794022,0.3333333333333333,0.4444444444444444,0.2222222222222222,65.18518518518522,0.009859041489279137,OFFER_1
A7853CB6,1400.0,1.2727272727272727,628,1400.0,1.2727272727272727,1.0,0.0,0.0,1400.0,0.006070241364359012,OFFER_1
E15F4EA3,2366.6666666666665,5.507692307692307,1645,2185.714285714286,4.705677655677656,0.42857142857142855,0.2857142857142857,0.2857142857142857,991.0204081632651,0.010514061966500775,OFFER_1
58487DA6,400.0,0.4444444444444444,1241,400.0,0.4444444444444444,1.0,0.0,0.0,400.0,0.0010735373054213634,OFFER_1
DED0B142,5750.0,4.70952380952381,2003,5750.0,4.70952380952381,0.5,0.0,0.5,5750.0,0.008225216234198267,OFFER_1
14B2D2E7,9500.0,6.333333333333333,1035,9500.0,6.333333333333333,0.0,0.0,1.0,9500.0,0.02445302445302445,OFFER_2
205909FD,3050.0,4.318181818181818,1780,3050.0,4.318181818181818,0.0,0.5,0.5,0.0,0.008486039507937318,OFFER_1
1EFAB85A,400.0,1.8571428571428572,1439,400.0,1.8571428571428572,0.5,0.5,0.0,0.0,0.003869047619047619,OFFER_1
B8C5C96C,2500.0,13.25925925925926,2125,340.0,8.284126984126985,0.4,0.4,0.2,370.40000000000015,0.017710960792804636,OFFER_1
166DCF52,1300.0,3.5833333333333335,1072,1300.0,3.5833333333333335,0.5,0.5,0.0,0.0,0.010018639328984153,OFFER_1
613AC741,2733.3333333333335,2.237606837606837,1751,2950.0,2.3705128205128205,0.5,0.25,0.25,1399.1666666666665,0.004224774860476915,OFFER_1
CCC1D9F1,100.0,1.6875,2029,100.0,1.6875,0.0,0.5,0.5,0.0,0.0029094827586206894,OFFER_1
C39173E8,500.0,2.9629629629629632,1618,-450.0,2.2222222222222223,0.25,0.75,0.0,0.0,0.005078580742570859,OFFER_1
1381FE46,4266.666666666667,7.333333333333333,2078,2425.0,5.609116809116809,0.25,0.3333333333333333,0.4166666666666667,1238.0555555555559,0.011201651572021944,OFFER_1
02E30A71,-7500.0,0.0,929,-7500.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
062DB180,4100.0,3.5277777777777777,1576,4100.0,3.5277777777777777,0.5,0.0,0.5,4100.0,0.00782956386951314,OFFER_1
EC98198F,-5200.0,0.0,492,-5200.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
2EDD13EF,2366.6666666666665,7.375,1845,2925.0,17.03125,0.25,0.25,0.5,1267.0833333333333,0.019475385969664135,OFFER_1
D1366AB4,-6000.0,0.0,715,-6000.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
5D5CC52F,7000.0,5.257352941176471,1894,7000.0,5.257352941176471,0.5,0.0,0.5,7000.0,0.009710150550985567,OFFER_1
29304319,-4600.0,2.6,1706,-4600.0,2.6,0.3333333333333333,0.6666666666666666,0.0,0.0,0.004569420035149384,OFFER_1
DD2AF5D6,1166.6666666666667,2.6181818181818186,2210,2780.0,3.6997979797979794,0.4,0.2,0.4,990.4000000000001,0.004525131916176693,OFFER_1
7C547BD1,-4100.0,0.4047619047619047,2195,-137.5,4.120586776377217,0.5,0.375,0.125,727.8125,0.002162325487031105,OFFER_1
AB9F6245,1800.0,17.125,765,1800.0,17.125,1.0,0.0,0.0,1800.0,0.0670691906005222,OFFER_1
27B21FFF,5000.0,6.25,1986,5000.0,6.25,0.0,0.0,1.0,5000.0,0.012581781580271767,OFFER_1
CCE5330A,-4066.6666666666665,1.1666666666666667,2239,140.0,2.4,0.0,0.4,0.6,560.9333333333332,0.002469642857142857,OFFER_1
3589FE54,-3400.0,0.0,1119,-3400.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
7848BFD3,5400.0,18.0,1068,5400.0,18.0,1.0,0.0,0.0,5400.0,0.050514499532273154,OFFER_2
BE4B1889,3100.0,18.666666666666668,2237,2730.0,7.986302521008405,0.5,0.3,0.2,1195.6,0.022109108022118584,OFFER_1
A34F1F6C,1800.0,1.3846153846153846,1026,1800.0,1.3846153846153846,0.0,0.0,1.0,1800.0,0.005392854467830126,OFFER_1
C9BA98A6,1400.0,1.2727272727272727,2131,1400.0,1.2727272727272727,1.0,0.0,0.0,1400.0,0.0017908920347944738,OFFER_1
74CBC695,1600.0,3.087719298245614,1402,1600.0,3.087719298245614,0.0,0.0,1.0,1600.0,0.008803191156794338,OFFER_1
11D2C6FF,-133.33333333333334,1.207282913165266,2173,3183.3333333333335,9.218540446481624,0.16666666666666666,0.16666666666666666,0.6666666666666666,574.4444444444443,0.006089736569267388,OFFER_1
4EBBA871,5833.333333333333,7.580693815987934,2177,6275.0,11.478932342167637,0.625,0.0,0.375,5965.833333333333,0.01355914055863922,OFFER_1
30F0D40C,8400.0,6.461538461538462,1118,8400.0,6.461538461538462,1.0,0.0,0.0,8400.0,0.017323159414312228,OFFER_1
B944D853,1050.0,3.2,1635,1050.0,3.2,0.5,0.5,0.0,0.0,0.005867970660146699,OFFER_1
E98B179B,600.0,1.7878787878787878,2166,410.0,2.6288636363636364,0.4,0.5,0.1,0.0,0.0029185695207730273,OFFER_1
082880EA,4866.666666666667,13.511111111111111,2194,2366.6666666666665,8.11919191919192,0.3333333333333333,0.5,0.16666666666666666,0.0,0.01715847924959542,OFFER_1
A890C0D2,-6133.333333333333,0.0,2195,-3050.0,2.5833333333333335,0.25,0.75,0.0,0.0,0.001058743169398907,OFFER_1
72229688,5000.0,5.2,1691,5000.0,5.2,0.5,0.0,0.5,5000.0,0.010756501182033093,OFFER_1
FA9391D9,4050.0,2.9411764705882355,1356,4050.0,2.9411764705882355,0.5,0.5,0.0,0.0,0.006502232433135377,OFFER_1
9500046A,2933.3333333333335,2.425213675213675,1873,2166.6666666666665,4.833119658119658,0.3333333333333333,0.16666666666666666,0.5,1802.2222222222222,0.0058786281458373234,OFFER_1
8B1C7BD4,800.0,1.8235294117647058,2209,961.2903225806451,6.778815681472229,0.3225806451612903,0.45161290322580644,0.22580645161290322,82.10197710717999,0.004831579758687728,OFFER_1
34A01C00,-2400.0,0.0,2086,990.0,1.2929824561403507,0.4,0.5,0.1,0.0,0.0005761733034070561,OFFER_1
E6477E2E,1900.0,3.4166666666666665,2125,2560.0,3.236666666666667,0.2,0.6,0.2,0.0,0.00506139855754155,OFFER_1
F26AD67B,-6900.0,0.0,2094,-6900.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
A13F79B3,-9700.0,0.0,1863,-9700.0,0.0,0.0,1.0,0.0,0.0,0.0,OFFER_1
C4033DAA,6500.0,11.142592592592592,2202,6566.666666666667,8.378114478114478,0.3333333333333333,0.0,0.6666666666666666,6520.0,0.017165341313472644,OFFER_1
666B322A,-3766.6666666666665,0.9791666666666666,2212,50.0,3.897423890608875,0.3,0.4,0.3,524.3333333333331,0.00276562343050284,OFFER_1
4FBA0F8A,3900.0,4.333333333333333,587,3900.0,4.333333333333333,1.0,0.0,0.0,3900.0,0.02210884353741496,OFFER_1
82024553,3900.0,3.6875,1393,1550.0,2.7656249999999996,0.25,0.25,0.5,1597.5,0.008564046807747491,OFFER_1
3E095AE7,3000.0,2.7373737373737375,2022,2066.6666666666665,2.7734487734487736,0.3333333333333333,0.16666666666666666,0.5,1813.3333333333333,0.004754664789266865,OFFER_1
311F5A9F,-2766.6666666666665,0.9555555555555556,1052,-2766.6666666666665,0.9555555555555556,0.0,0.6666666666666666,0.3333333333333333,0.0,0.003024867222398086,OFFER_1
8282249C,400.0,1.0,1921,400.0,1.0,0.0,0.0,1.0,400.0,0.002081165452653486,OFFER_1
268173C7,-3166.6666666666665,0.0,2094,-225.0,5.375,0.25,0.75,0.0,0.0,0.002309069212410501,OFFER_1
D5DC7878,4433.333333333333,11.629629629629632,2099,4433.333333333333,11.629629629629632,0.3333333333333333,0.3333333333333333,0.3333333333333333,1477.7777777777776,0.01845972957084068,OFFER_1
A953FF4C,500.0,0.8611111111111112,2148,500.0,0.8611111111111112,0.5,0.5,0.0,0.0,0.0012021095082984335,OFFER_1
1A35E703,1466.6666666666667,2.1596491228070174,1143,3800.0,16.68299916457811,0.5,0.16666666666666666,0.3333333333333333,1444.4444444444446,0.018987919974762076,OFFER_1
152E2B73,400.0,6.428571428571429,1850,400.0,6.428571428571429,0.5,0.5,0.0,0.0,0.010419078490391295,OFFER_1
91956084,2600.0,6.8,2090,3920.0,5.731461988304094,0.6,0.0,0.4,2996.0,0.010535672514619884,OFFER_1
BA621B28,-2700.0,0.2777777777777778,953,-2700.0,0.2777777777777778,0.0,0.5,0.5,0.0,0.0010191008618681576,OFFER_1
1166073A,3166.6666666666665,9.766666666666667,2201,2744.4444444444443,11.220634920634922,0.5555555555555556,0.3333333333333333,0.1111111111111111,1013.3333333333336,0.014415178120900192,OFFER_1
7442415D,600.0,6.266666666666667,2063,3016.6666666666665,19.599999999999998,0.5,0.3333333333333333,0.16666666666666666,441.66666666666663,0.01575150732127476,OFFER_1
C8D1B3A8,4466.666666666667,3.7192982456140355,2083,-142.85714285714286,2.203007518796993,0.42857142857142855,0.42857142857142855,0.14285714285714285,440.5442176870748,0.004923021840315073,OFFER_1
6A4B1E51,2033.3333333333333,7.699999999999999,2148,1000.0,5.412499999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,574.4444444444443,0.01087909105010082,OFFER_1
275172D3,3700.0,5.6078431372549025,2107,3700.0,5.6078431372549025,0.5,0.0,0.5,3700.0,0.009310935000186035,OFFER_1
F7CE40C2,4400.0,4.888888888888889,1631,4400.0,4.888888888888889,1.0,0.0,0.0,4400.0,0.008986928104575164,OFFER_1
44C3D051,-233.33333333333334,0.6296296296296297,2217,-233.33333333333334,0.6296296296296297,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0009462423048236091,OFFER_1
3E883649,-3333.3333333333335,0.0,2161,-616.6666666666666,3.6773090815273477,0.25,0.5,0.25,0.0,0.0016583609410218147,OFFER_1
21836B6F,5433.333333333333,4.285858585858586,2162,3200.0,3.1651806526806525,0.6,0.2,0.2,2858.0000000000005,0.00584322545487594,OFFER_1
782E26B2,933.3333333333334,2.794117647058824,1995,933.3333333333334,2.794117647058824,0.6666666666666666,0.3333333333333333,0.0,311.1111111111111,0.004199575621831899,OFFER_1
A6D615AE,-2133.3333333333335,2.1333333333333333,1839,-3214.285714285714,0.9321428571428572,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.003028375480627033,OFFER_1
A730D2DA,-700.0,1.3416666666666668,2191,271.42857142857144,1.8779239766081872,0.5714285714285714,0.2857142857142857,0.14285714285714285,175.10204081632648,0.0021543251376616715,OFFER_1
8E25F6E9,-7766.666666666667,0.0,1517,-3900.0,0.7,0.0,0.6,0.4,0.0,0.0004703557312252965,OFFER_1
2E75F795,7800.0,19.5,495,7800.0,19.5,0.0,0.0,1.0,7800.0,0.15725806451612906,OFFER_2
7F6688B6,4900.0,3.535885167464115,1850,4900.0,3.535885167464115,1.0,0.0,0.0,4900.0,0.00573077012554962,OFFER_1
448D5718,5766.666666666667,4.723707664884135,2153,1757.8947368421052,3.896890957339874,0.3684210526315789,0.3157894736842105,0.3157894736842105,1681.486611265004,0.006889672753631286,OFFER_1
FEF48449,1266.6666666666667,7.111111111111111,2156,3009.090909090909,6.330035650623885,0.6363636363636364,0.18181818181818182,0.18181818181818182,1138.7052341597794,0.010144038291978463,OFFER_1
C67C2D72,3400.0,3.1785714285714284,850,3400.0,3.1785714285714284,0.5,0.5,0.0,0.0,0.011205304683565549,OFFER_1
A32EF4C1,100.0,0.14285714285714285,706,100.0,0.14285714285714285,0.0,0.0,1.0,100.0,0.000808244089715094,OFFER_1
842A091A,-4300.0,1.4444444444444444,1886,-1400.0,1.3886630036630039,0.3,0.5,0.2,0.0,0.002421129856423974,OFFER_1
DA2A98BB,2200.0,1.1,2046,2200.0,1.1,1.0,0.0,0.0,2200.0,0.0016121152906692722,OFFER_1
1110BA8F,-1666.6666666666667,0.35000000000000003,1999,916.6666666666666,2.3607142857142853,0.5,0.3333333333333333,0.16666666666666666,297.22222222222223,0.001509255952380952,OFFER_1
F5D17D08,6650.0,40.14705882352941,1429,6650.0,40.14705882352941,1.0,0.0,0.0,6650.0,0.08422459893048129,OFFER_2
FBD47E8F,9450.0,8.173202614379084,2197,9450.0,8.173202614379084,0.0,0.0,1.0,9450.0,0.01487389010806021,OFFER_1
B2D0D385,6000.0,3.3333333333333335,1768,6000.0,3.3333333333333335,0.0,0.0,1.0,6000.0,0.007537214999057848,OFFER_1
B6FDEFF3,-566.6666666666666,3.3333333333333335,2145,-566.6666666666666,3.3333333333333335,0.0,0.6666666666666666,0.3333333333333333,0.0,0.005177591384487935,OFFER_1
C2B22222,4600.0,6.541666666666667,773,4600.0,6.541666666666667,0.5,0.0,0.5,4600.0,0.029581180017226524,OFFER_1
E21B9BEC,-1966.6666666666667,0.39999999999999997,1804,-1740.0,0.24,0.0,0.8,0.2,0.0,0.0006240443213296398,OFFER_1
5BD9AEFA,2400.0,1.8214285714285714,2204,2400.0,1.8214285714285714,0.6666666666666666,0.0,0.3333333333333333,2400.0,0.002753482345319079,OFFER_1
34A8CCF5,7400.0,3.8947368421052633,1099,7400.0,3.8947368421052633,1.0,0.0,0.0,7400.0,0.010622009569377991,OFFER_1
EDD71FE4,-3300.0,0.825,1035,-3300.0,0.825,0.5,0.5,0.0,0.0,0.0023889961389961384,OFFER_1
398AD97B,-2500.0,0.4444444444444444,2132,-1216.6666666666667,4.277777777777778,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0023671233352433535,OFFER_1
2954F84A,7933.333333333333,8.606837606837606,2098,2700.0,4.085510350625343,0.2857142857142857,0.21428571428571427,0.5,3636.1904761904757,0.012089822775087536,OFFER_1
